session_id,date,start_time,end_time,station_id,station_name,city,area,latitude,longitude,charger_type,number_of_chargers,vehicle_type,energy_consumed_kwh,charging_duration_minutes,waiting_time_minutes,charging_cost,revenue,session_status,day_of_week,hour,month,peak_hour,weather_condition,is_synthetic
SESS157999,2024-11-27,2024-11-27 21:06:00,2024-11-28 07:56:26.682360906,ST1028,Thane EV Hub 1028,Mumbai,Thane,19.02041,72.85431,AC Slow (3.3kW),5,Car - SUV,30.16,650.4,6.2,262.15,262.15,Completed,2,21,11,False,Clear,True
SESS106925,2024-10-12,2024-10-12 07:06:00,2024-10-12 08:01:44.037665814,ST1004,Dwarka EV Hub 1004,Delhi,Dwarka,28.55637,77.26171,AC Fast (7.4kW),7,3-Wheeler,5.15,55.7,4.7,58.66,58.66,Completed,5,7,10,False,Foggy,True
SESS126688,2024-12-26,2024-12-26 06:28:00,2024-12-26 07:27:58.837308498,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,2-Wheeler,2.71,60.0,4.4,22.31,22.31,Completed,3,6,12,False,Hot,True
SESS109855,2024-01-12,2024-01-12 19:45:00,2024-01-12 20:16:08.360013432,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,2-Wheeler,2.58,31.1,5.1,25.96,25.96,Completed,4,19,1,True,Rain,True
SESS117657,2024-05-21,2024-05-21 15:42:00,2024-05-21 16:18:23.896525896,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,2-Wheeler,2.92,36.4,9.1,29.97,29.97,Failed,1,15,5,False,Rain,True
SESS172979,2024-07-12,2024-07-12 12:13:00,2024-07-12 13:02:02.436385098,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,3-Wheeler,4.03,49.0,3.7,44.65,44.65,Cancelled,4,12,7,False,Hot,True
SESS159451,2024-05-03,2024-05-03 14:41:00,2024-05-03 15:06:48.828900468,ST1057,VIMAN NAGAR EV HUB 1057  ,Pune,Viman Nagar,18.43791,73.84241,AC Fast (7.4kW),3,2-Wheeler,2.12,25.8,3.3,24.27,24.27,Completed,4,14,5,False,Clear,True
SESS164590,2024-04-18,2024-04-18 14:56:00,2024-04-18 15:30:45.142859496,ST1054,Kothrud EV Hub 1054,Pune,Kothrud,18.44315,73.79089,DC Fast (50kW),3,Car - Hatchback/Sedan,20.26,34.8,2.0,318.93,318.93,Completed,3,14,4,False,Cloudy,True
SESS114081,2024-11-12,2024-11-12 09:00:00,2024-11-12 09:21:09.501751116,ST1029,Thane EV Hub 1029,Mumbai,Thane,19.06267,72.78945,AC Fast (7.4kW),5,2-Wheeler,1.88,21.2,10.7,19.57,19.57,Completed,1,9,11,True,Clear,True
SESS108498,2024-11-26,2024-11-26 09:13:00,2024-11-26 09:19:21.479264382,ST1047,Jayanagar EV Hub 1047,Bengaluru,Jayanagar,12.95194,77.65477,DC Ultra-Fast (150kW),1,2-Wheeler,3.06,6.4,5.0,56.7,56.7,Completed,1,9,11,True,Clear,True
SESS158348,2024-11-28,2024-11-28 08:20:00,2024-11-28 08:40:09.486556422,ST1057,Viman Nagar EV Hub 1057,Pune,Viman Nagar,18.43791,73.84241,AC Fast (7.4kW),3,2-Wheeler,1.54,20.2,28.6,18.31,18.31,Completed,3,8,11,True,Clear,True
SESS118680,2024-07-24,2024-07-24 15:05:00,2024-07-24 18:25:18.623295762,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,Light Commercial,20.21,200.3,37.5,209.0,209.0,Completed,2,15,7,False,Hot,True
SESS101323,2024-09-02,2024-09-02 10:33:00,2024-09-02 15:24:44.884975422,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - SUV,30.63,291.7,1.5,324.37,324.37,Completed,0,10,9,False,Cloudy,True
SESS141310,2024-06-01,2024-06-01 21:22:00,2024-06-01 21:45:02.692690548,ST1009,Rohini EV Hub 1009,Delhi,Rohini,28.6585,77.24159,AC Fast (7.4kW),5,2-Wheeler,1.85,23.0,13.0,17.85,17.85,Completed,5,21,6,False,Cloudy,True
SESS143016,2024-11-12,2024-11-12 07:26:00,2024-11-12 12:34:16.046441843,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,Car - SUV,30.79,308.3,11.1,322.31,322.31,Completed,1,7,11,False,Clear,True
SESS180674,2024-10-07,2024-10-07 00:09:00,2024-10-07 00:41:37.780141590,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,3-Wheeler,3.57,32.6,2.3,35.11,35.11,Completed,0,0,10,False,Clear,True
SESS139603,2024-08-22,2024-08-22 14:22:00,2024-08-22 14:33:04.490886012,ST1049,Jayanagar EV Hub 1049,Bengaluru,Jayanagar,12.90654,77.60003,DC Fast (50kW),5,2-Wheeler,2.09,11.1,3.5,32.68,32.68,Completed,3,14,8,False,Clear,True
SESS141866,2024-09-01,2024-09-01 21:14:00,2024-09-01 21:56:38.610264948,ST1066,Hitech City EV Hub 1066,Hyderabad,Hitech City,17.48864,78.39467,AC Fast (7.4kW),4,2-Wheeler,3.58,42.6,5.6,38.7,38.7,Completed,6,21,9,False,Clear,True
SESS142055,2024-09-11,2024-09-11 23:01:00,2024-09-12 01:24:16.073957100,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,Car - Hatchback/Sedan,14.35,143.3,6.0,143.4,143.4,Completed,2,23,9,False,Clear,True
SESS117902,2024-08-16,2024-08-16 19:12:00,2024-08-17 00:30:52.498091910,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - SUV,32.61,318.9,6.8,325.9,325.9,Failed,4,19,8,True,Cloudy,True
SESS135902,2024-03-23,2024-03-23 10:40:00,2024-03-23 11:16:30.198306216,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,Car - Hatchback/Sedan,16.69,36.5,0.6,252.8,252.8,Completed,5,10,3,False,Cloudy,True
SESS158632,2024-04-04,2024-04-04 21:26:00,2024-04-04 21:34:13.791510042,ST1063,Baner EV Hub 1063,Pune,Baner,18.53622,73.85985,DC Ultra-Fast (150kW),3,3-Wheeler,3.04,8.2,4.6,55.24,55.24,Completed,3,21,4,False,Clear,True
SESS180239,2024-02-17,2024-02-17 20:46:00,2024-02-17 21:02:22.216657494,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,2-Wheeler,1.27,16.4,8.0,14.88,-14.88,Completed,5,20,2,True,Clear,True
SESS178619,2024-04-26,2024-04-26 02:24:00,2024-04-26 17:44:34.157264495,ST1064,Hitech City EV Hub 1064,Hyderabad,Hitech City,17.39415,78.57499,AC Slow (3.3kW),8,Car - SUV,42.91,920.6,21.7,365.63,365.63,Completed,4,2,4,False,Rain,True
SESS146429,2024-06-16,2024-06-16 18:56:00,2024-06-16 19:53:18.909552948,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,2-Wheeler,2.42,57.3,13.3,21.28,21.28,Completed,6,18,6,True,Hot,True
SESS177745,2024-01-12,2024-01-12 19:54:00,2024-01-12 20:48:19.815019290,ST1017,Andheri EV Hub 1017,Mumbai,Andheri,19.11354,72.85914,DC Fast (50kW),2,Light Commercial,29.29,54.3,3.8,445.48,445.48,Completed,4,19,1,True,Clear,True
SESS113869,2024-12-23,2024-12-23 00:08:00,2024-12-23 10:28:43.205975514,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,Car - SUV,28.63,620.7,9.8,231.28,231.28,Completed,0,0,12,False,Cloudy,True
SESS131956,2024-07-17,2024-07-17 19:19:00,2024-07-17 19:35:39.208553022,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,2-Wheeler,1.88,16.7,13.0,29.95,29.95,Completed,2,19,7,True,Clear,True
SESS100133,2024-05-07,2024-05-07 17:39:00,2024-05-07 18:05:08.427139518,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,2-Wheeler,2.42,26.1,27.0,24.42,24.42,Completed,1,17,5,False,Clear,True
SESS116446,2024-07-29,2024-07-29 09:36:00,2024-07-29 10:22:36.497434308,ST1046,Electronic City EV Hub 1046,Bengaluru,Electronic City,12.89202,77.59644,DC Fast (50kW),4,Light Commercial,25.58,46.6,14.9,374.02,374.02,Completed,0,9,7,True,Rain,True
SESS162287,2024-06-03,2024-06-03 17:46:00,2024-06-03 18:27:16.550887494,ST1023,Powai EV Hub 1023,Mumbai,Powai,19.019,72.85736,DC Fast (50kW),5,Car - SUV,21.19,41.3,12.6,317.67,317.67,Completed,0,17,6,False,Clear,True
SESS131403,2024-12-28,2024-12-28 20:49:00,2024-12-29 02:52:27.524152206,ST1064,Hitech City EV Hub 1064,Hyderabad,Hitech City,17.39415,78.57499,AC Slow (3.3kW),8,Car - SUV,16.82,363.5,7.2,136.86,136.86,Completed,5,20,12,True,Clear,True
SESS117530,2024-08-08,2024-08-08 19:10:00,2024-08-09 00:13:39.422747010,ST1065,Hitech City EV Hub 1065,Hyderabad,Hitech City,17.40276,78.46439,AC Fast (7.4kW),6,Car - SUV,30.84,303.7,1.7,349.09,349.09,Completed,3,19,8,True,Foggy,True
SESS133346,2024-11-10,2024-11-10 14:51:00,2024-11-10 15:19:48.732927090,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,2-Wheeler,2.05,28.8,3.0,21.87,21.87,Failed,6,14,11,False,Cloudy,True
SESS143422,2024-06-04,2024-06-04 09:04:00,2024-06-04 19:52:25.384685454,ST1028,Thane EV Hub 1028,Mumbai,Thane,19.02041,72.85431,AC Slow (3.3kW),5,Car - SUV,30.1,648.4,3.2,243.67,243.67,Completed,1,9,6,True,Rain,True
SESS179495,2024-03-26,2024-03-26 15:00:00,2024-03-26 17:19:10.208768904,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,Car - Hatchback/Sedan,14.34,139.2,37.6,147.92,147.92,Cancelled,1,15,3,False,Clear,True
SESS183549,2024-07-08,2024-07-08 13:10:00,2024-07-08 13:39:15.157868334,ST1051,Hinjewadi EV Hub 1051,Pune,Hinjewadi,18.59275,73.81295,AC Fast (7.4kW),6,2-Wheeler,2.13,29.3,3.8,22.66,22.66,Completed,0,13,7,False,Clear,True
SESS105949,2024-04-21,2024-04-21 16:54:00,2024-04-21 17:51:55.484779626,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,Light Commercial,37.3,57.9,9.3,553.88,553.88,Failed,6,16,4,False,Cloudy,True
SESS101123,2024-12-14,2024-12-14 21:13:00,2024-12-14 22:10:56.695506294,ST1066,Hitech City EV Hub 1066,Hyderabad,Hitech City,17.48864,78.39467,AC Fast (7.4kW),4,3-Wheeler,5.35,57.9,16.8,56.2,56.2,Completed,5,21,12,False,Hot,True
SESS135515,2024-09-21,2024-09-21 01:42:00,2024-09-21 02:52:57.286175718,ST1038,Koramangala EV Hub 1038,Bengaluru,Koramangala,12.89492,77.60496,AC Slow (3.3kW),7,2-Wheeler,3.04,71.0,3.7,27.93,27.93,Completed,5,1,9,False,Cloudy,True
SESS120235,2024-04-25,2024-04-25 19:01:00,2024-04-26 00:45:30.835019580,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,Car - SUV,15.58,344.5,3.0,147.39,147.39,Completed,3,19,4,True,Rain,True
SESS108863,2024-02-26,2024-02-26 11:34:00,2024-02-26 11:57:53.830849068,ST1067,Gachibowli EV Hub 1067,Hyderabad,Gachibowli,17.32183,78.46663,AC Fast (7.4kW),4,2-Wheeler,1.97,23.9,0.5,18.95,18.95,Completed,0,11,2,False,Cloudy,True
SESS174799,2024-09-11,2024-09-11 04:27:00,2024-09-11 12:23:22.350599916,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,Car - SUV,49.17,476.4,1.5,563.12,563.12,Completed,2,4,9,False,Clear,True
SESS144761,2024-03-10,2024-03-10 21:09:00,2024-03-10 21:31:13.223860644,ST1029,Thane EV Hub 1029,Mumbai,Thane,19.06267,72.78945,AC Fast (7.4kW),5,2-Wheeler,1.41,22.2,4.9,16.5,16.5,Completed,6,21,3,False,,True
SESS184591,2024-10-29,2024-10-29 22:17:00,2024-10-29 23:13:27.485097702,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,Car - Hatchback/Sedan,4.94,56.5,2.8,51.42,51.42,Completed,1,22,10,False,Foggy,True
SESS100091,2024-12-02,2024-12-02 21:15:00,2024-12-02 22:11:13.342503792,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,2-Wheeler,2.32,56.2,2.0,19.56,19.56,Completed,0,21,12,False,Clear,True
SESS167957,2024-08-02,2024-08-02 20:29:00,2024-08-02 20:38:37.798516242,ST1035,Whitefield EV Hub 1035,Bengaluru,Whitefield,12.91369,77.55109,DC Ultra-Fast (150kW),1,3-Wheeler,5.07,9.6,2.7,105.92,105.92,Completed,4,20,8,True,Clear,True
SESS174590,2024-03-23,2024-03-23 15:30:00,2024-03-23 15:49:34.126491288,ST1017,Andheri EV Hub 1017,Mumbai,Andheri,19.11354,72.85914,DC Fast (50kW),2,2-Wheeler,2.29,19.6,4.7,33.11,33.11,Completed,5,15,3,False,Hot,True
SESS179377,2024-06-28,2024-06-28 08:02:00,2024-06-28 09:46:40.355891874,ST1058,Viman Nagar EV Hub 1058,Pune,Viman Nagar,18.48708,73.88499,AC Slow (3.3kW),5,3-Wheeler,4.39,104.7,3.1,37.27,37.27,Completed,4,8,6,True,Clear,True
SESS184215,2024-06-24,2024-06-24 17:00:00,2024-06-24 22:13:08.742808230,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,Car - SUV,31.87,313.1,12.9,361.58,361.58,Completed,0,17,6,False,Clear,True
SESS125131,2024-05-03,2024-05-03 11:32:00,2024-05-03 11:47:20.343733518,ST1010,Saket EV Hub 1010,Delhi,Saket,28.62702,77.26129,DC Fast (50kW),5,3-Wheeler,5.92,15.3,12.0,88.63,88.63,Failed,4,11,5,False,Cloudy,True
SESS105794,2024-09-19,2024-09-19 13:43:00,2024-09-19 20:56:18.992275590,ST1013,Saket EV Hub 1013,Delhi,Saket,28.672,77.10803,AC Slow (3.3kW),5,Car - Hatchback/Sedan,19.88,433.3,11.2,171.4,171.4,Completed,3,13,9,False,Clear,True
SESS130316,2024-09-14,2024-09-14 20:46:00,2024-09-14 20:51:43.670128074,ST1048,JAYANAGAR EV HUB 1048  ,Bengaluru,Jayanagar,12.92984,77.58117,DC Fast (50kW),3,2-Wheeler,2.58,5.7,9.6,39.15,39.15,Completed,5,20,9,True,Cloudy,True
SESS103750,2024-08-08,2024-08-08 22:48:00,2024-08-08 23:10:37.588872036,ST1049,Jayanagar EV Hub 1049,Bengaluru,Jayanagar,12.90654,77.60003,DC Fast (50kW),5,Car - Hatchback/Sedan,10.45,22.6,7.3,156.38,156.38,Completed,3,22,8,False,Clear,True
SESS105153,2024-02-05,2024-02-05 20:34:00,2024-02-06 02:23:53.380504422,ST1015,Karol Bagh EV Hub 1015,Delhi,Karol Bagh,28.66538,77.19752,AC Slow (3.3kW),7,Car - Hatchback/Sedan,16.05,349.9,16.2,151.11,151.11,Completed,0,20,2,True,Hot,True
SESS130179,2024-12-29,2024-12-29 20:44:00,2024-12-29 22:17:08.059706808,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Light Commercial,60.14,93.1,10.0,915.79,915.79,Completed,6,20,12,True,Rain,True
SESS126412,2024-05-11,2024-05-11 10:25:00,2024-05-11 12:13:15.509160240,ST1008,Rohini EV Hub 1008,Delhi,Rohini,28.60706,77.15859,AC Fast (7.4kW),3,Car - Hatchback/Sedan,10.95,108.3,5.9,120.45,120.45,Completed,5,10,5,False,Clear,True
SESS173654,2024-12-09,2024-12-09 13:30:00,2024-12-09 14:13:52.451267382,ST1046,Electronic City EV Hub 1046,Bengaluru,Electronic City,12.89202,77.59644,DC Fast (50kW),4,Car - SUV,29.41,43.9,6.5,377.7,377.7,Completed,0,13,12,False,,True
SESS120811,2024-10-04,2024-10-04 09:11:00,2024-10-04 09:28:38.913475644,ST1073,Kukatpally EV Hub 1073,Hyderabad,Kukatpally,17.34306,78.42588,DC Fast (50kW),3,3-Wheeler,4.31,17.6,3.6,60.94,60.94,Completed,4,9,10,True,Clear,True
SESS169906,2024-05-21,2024-05-21 07:47:00,2024-05-21 08:12:55.373431008,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,2-Wheeler,2.34,25.9,7.3,26.56,26.56,Failed,1,7,5,False,Hot,True
SESS160211,2024-12-14,2024-12-14 18:29:00,2024-12-14 19:31:24.614479518,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Car - SUV,32.71,62.4,7.7,420.95,420.95,Completed,5,18,12,True,Rain,True
SESS184407,2024-11-12,2024-11-12 09:26:00,2024-11-12 10:35:24.452661000,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,,39.51,69.4,2.9,613.04,613.04,Completed,1,9,11,True,Rain,True
SESS135949,2024-03-06,2024-03-06 20:51:00,2024-03-06 23:55:18.972700824,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,Car - Hatchback/Sedan,18.52,184.3,28.1,198.13,198.13,Completed,2,20,3,True,Clear,True
SESS155580,2024-07-04,2024-07-04 11:53:00,2024-07-04 13:01:41.601769176,ST1023,Powai EV Hub 1023,Mumbai,Powai,19.019,72.85736,DC Fast (50kW),5,Car - SUV,37.14,68.7,3.6,517.32,517.32,Completed,3,11,7,False,Clear,True
SESS184799,2024-12-30,2024-12-30 17:39:00,2024-12-30 17:46:27.727022532,ST1048,Jayanagar EV Hub 1048,Bengaluru,Jayanagar,12.92984,77.58117,DC Fast (50kW),3,2-Wheeler,2.0,7.5,16.3,28.5,28.5,Completed,0,17,12,False,Cloudy,True
SESS145055,2024-03-04,2024-03-04 11:59:00,2024-03-04 16:01:16.921582332,ST1029,Thane EV Hub 1029,Mumbai,Thane,19.06267,72.78945,AC Fast (7.4kW),5,Car - SUV,25.84,242.3,5.0,271.38,271.38,Completed,0,11,3,False,Cloudy,True
SESS179894,2024-01-22,2024-01-22 12:02:00,2024-01-22 12:32:57.451066998,ST1040,Koramangala EV Hub 1040,Bengaluru,Koramangala,13.03798,77.62033,DC Fast (50kW),5,Car - Hatchback/Sedan,17.02,31.0,,260.71,260.71,Completed,0,12,1,False,Clear,True
SESS146072,2024-04-06,2024-04-06 10:15:00,2024-04-06 10:45:54.179638020,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,2-Wheeler,1.93,30.9,10.6,21.41,21.41,Completed,5,10,4,False,Clear,True
SESS114378,2024-07-17,2024-07-17 14:11:00,2024-07-17 14:45:52.553720982,ST1055,Kothrud EV Hub 1055,Pune,Kothrud,18.45011,73.83461,DC Fast (50kW),3,Car - Hatchback/Sedan,20.66,34.9,17.7,322.3,322.3,Cancelled,2,14,7,False,Cloudy,True
SESS180931,2024-01-27,2024-01-27 20:29:00,2024-01-27 21:14:21.606981582,ST1060,Viman Nagar EV Hub 1060,Pune,Viman Nagar,18.51456,73.98229,DC Fast (50kW),3,Car - SUV,23.85,45.4,14.3,370.05,370.05,Completed,5,20,1,True,Clear,True
SESS179830,2024-07-04,2024-07-04 13:44:00,2024-07-04 13:56:06.345399156,ST1005,Dwarka EV Hub 1005,Delhi,Dwarka,28.68725,77.19973,DC Fast (50kW),2,3-Wheeler,2.8,12.1,7.9,39.35,39.35,Completed,3,13,7,False,Clear,True
SESS182962,2024-05-02,2024-05-02 16:17:00,2024-05-02 16:45:18.594037494,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,Car - Hatchback/Sedan,16.62,28.3,4.9,259.59,259.59,Completed,3,16,5,False,Cloudy,True
SESS148355,2024-07-21,2024-07-21 15:22:00,2024-07-21 16:31:57.857003772,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,2-Wheeler,2.99,70.0,11.4,22.86,22.86,Completed,6,15,7,False,Clear,True
SESS180773,2024-09-23,2024-09-23 09:54:00,2024-09-23 10:24:33.113403492,ST1060,Viman Nagar EV Hub 1060,Pune,Viman Nagar,18.51456,73.98229,DC Fast (50kW),3,Car - Hatchback/Sedan,20.99,30.6,6.3,329.0,329.0,Completed,0,9,9,True,Clear,True
SESS109684,2024-09-11,2024-09-11 15:45:00,2024-09-11 16:39:06.694501500,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,2-Wheeler,,54.1,13.6,21.08,21.08,Completed,2,15,9,False,Clear,True
SESS108420,2024-09-30,2024-09-30 21:50:00,2024-09-30 22:44:07.620997937,ST1071,Kukatpally EV Hub 1071,Hyderabad,Kukatpally,17.43005,78.59594,DC Fast (50kW),5,Car - SUV,27.82,54.1,3.0,393.75,393.75,Completed,0,21,9,False,Rain,True
SESS125723,2024-12-31,2024-12-31 21:14:00,2024-12-31 21:57:30.348131009,ST1061,Baner EV Hub 1061,Pune,Baner,18.45366,73.92817,AC Fast (7.4kW),5,3-Wheeler,4.25,43.5,,45.51,45.51,Completed,1,21,12,False,Clear,True
SESS131962,2024-12-31,2024-12-31 07:38:00,2024-12-31 08:32:57.325060284,ST1056,Kothrud EV Hub 1056,Pune,Kothrud,18.50568,73.90334,AC Slow (3.3kW),5,2-Wheeler,2.37,55.0,8.6,20.21,20.21,Completed,1,7,12,False,Foggy,True
SESS129459,2024-05-13,2024-05-13 09:15:00,2024-05-13 15:53:25.685002380,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,Light Commercial,41.7,398.4,10.2,447.44,447.44,Completed,0,9,5,True,Clear,True
SESS142946,2024-10-20,2024-10-20 16:44:00,2024-10-20 17:14:51.581631546,ST1022,Bandra EV Hub 1022,Mumbai,Bandra,19.15395,72.85632,DC Ultra-Fast (150kW),2,Light Commercial,32.0,30.9,5.1,621.43,621.43,Completed,6,16,10,False,Clear,True
SESS107838,2024-03-02,2024-03-02 11:06:00,2024-03-02 16:38:17.025333624,ST1065,Hitech City EV Hub 1065,Hyderabad,Hitech City,17.40276,78.46439,AC Fast (7.4kW),6,Car - SUV,33.96,332.3,4.9,367.2,367.2,Completed,5,11,3,False,Clear,True
SESS112785,2024-01-25,2024-01-25 17:19:00,2024-01-25 20:52:34.442596380,ST1024,Powai EV Hub 1024,Mumbai,Powai,19.10207,72.89196,AC Fast (7.4kW),5,Car - Hatchback/Sedan,21.76,213.6,21.2,221.83,221.83,Completed,3,17,1,False,Rain,True
SESS101918,2024-03-14,2024-03-14 08:39:00,2024-03-14 09:20:36.195661884,ST1011,Saket EV Hub 1011,Delhi,Saket,28.63125,77.24688,AC Slow (3.3kW),8,2-Wheeler,1.78,41.6,10.4,14.46,14.46,Completed,3,8,3,True,Cloudy,True
SESS148282,2024-01-28,2024-01-28 22:59:00,2024-01-28 23:02:38.665805940,ST1047,Jayanagar EV Hub 1047,Bengaluru,Jayanagar,12.95194,77.65477,DC Ultra-Fast (150kW),1,2-Wheeler,2.68,3.6,5.6,54.9,54.9,Completed,6,22,1,False,Clear,True
SESS130716,2024-12-25,2024-12-25 20:25:00,2024-12-26 00:21:31.009412010,ST1004,Dwarka EV Hub 1004,Delhi,Dwarka,28.55637,77.26171,AC Fast (7.4kW),7,Car - Hatchback/Sedan,23.99,236.5,11.4,280.82,280.82,Completed,2,20,12,True,Hot,True
SESS121467,2024-08-14,2024-08-14 09:47:00,2024-08-14 20:17:00.512301425,ST1038,Koramangala EV Hub 1038,Bengaluru,Koramangala,12.89492,77.60496,AC Slow (3.3kW),7,Light Commercial,28.87,630.0,3.5,244.85,244.85,Completed,2,9,8,True,Rain,True
SESS106715,2024-06-20,2024-06-20 13:35:00,2024-06-20 14:02:43.500189336,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,2-Wheeler,2.38,27.7,17.0,25.88,25.88,Completed,3,13,6,False,Hot,True
SESS109631,2024-08-28,2024-08-28 09:00:00,2024-08-28 09:09:04.718006484,ST1010,Saket EV Hub 1010,Delhi,Saket,28.62702,77.26129,DC Fast (50kW),5,2-Wheeler,2.04,9.1,9.3,32.5,32.5,Completed,2,9,8,True,Clear,True
SESS168733,2024-05-31,2024-05-31 08:38:00,2024-05-31 09:10:50.298954804,ST1021,Bandra EV Hub 1021,Mumbai,Bandra,18.99664,72.81787,AC Fast (7.4kW),5,2-Wheeler,-2.4,32.8,29.9,25.03,25.03,Completed,4,8,5,True,Clear,True
SESS156410,2024-11-21,2024-11-21 02:38:00,2024-11-21 12:29:45.652547874,ST1062,Baner EV Hub 1062,Pune,Baner,18.57605,73.88397,AC Slow (3.3kW),6,Car - SUV,27.53,591.8,7.6,251.31,251.31,Cancelled,3,2,11,False,Clear,True
SESS131113,2024-01-17,2024-01-17 01:36:00,2024-01-17 02:36:29.712152640,ST1028,Thane EV Hub 1028,Mumbai,Thane,19.02041,72.85431,AC Slow (3.3kW),5,3-Wheeler,2.56,60.5,1.0,21.04,21.04,Cancelled,2,1,1,False,Clear,True
SESS165076,2024-06-24,2024-06-24 12:43:00,2024-06-24 13:29:47.555011572,ST1041,Indiranagar EV Hub 1041,Bengaluru,Indiranagar,12.88951,77.69366,AC Fast (7.4kW),6,3-Wheeler,4.59,46.8,12.5,51.16,51.16,Failed,0,12,6,False,Clear,True
SESS114894,2024-06-05,2024-06-05 09:00:00,2024-06-05 09:39:16.054403628,ST1059,Viman Nagar EV Hub 1059,Pune,Viman Nagar,18.52359,73.85671,DC Fast (50kW),5,Car - Hatchback/Sedan,23.67,39.3,6.7,360.58,360.58,Completed,2,9,6,True,Clear,True
SESS104572,2024-11-30,2024-11-30 20:06:00,2024-11-30 20:33:10.279244916,ST1030,Thane EV Hub 1030,Mumbai,Thane,19.1958,73.05253,AC Fast (7.4kW),5,2-Wheeler,2.87,27.2,19.9,28.03,28.03,Completed,5,20,11,True,Hot,True
SESS171231,2024-09-01,2024-09-01 00:00:00,2024-09-01 00:52:08.153187252,ST1049,Jayanagar EV Hub 1049,Bengaluru,Jayanagar,12.90654,77.60003,DC Fast (50kW),5,Car - SUV,29.68,52.1,2.8,450.55,450.55,Completed,6,0,9,False,Rain,True
SESS110106,2024-12-11,2024-12-11 13:12:00,2024-12-11 13:35:53.648163810,ST1016,Andheri EV Hub 1016,Mumbai,Andheri,19.10583,72.88625,AC Fast (7.4kW),7,2-Wheeler,2.14,23.9,9.9,22.5,22.5,Completed,2,13,12,False,Rain,True
